Format,Type,team_name,player_id,player_name,average_pts,average_minutes,overall_average_ppp,element_name,percentage_of_time,type_ppp,field_goal_percentage
Offensive,Weakness,DominicanIL,78,Nick_LaVere,4.916666667,18.16666667,0.819,Post-Up,0.007,0,0
Offensive,Weakness,DominicanIL,78,Nick_LaVere,4.916666667,18.16666667,0.819,Isolation,0.021,0.667,0.5
Offensive,Weakness,Albion,11,Nathaniel_Collins,8.5,19.2,0.941,Off Screen,0.114,0.857,0.4
Offensive,Weakness,Albion,11,Nathaniel_Collins,8.5,19.2,0.941,P&R Ball Handler,0.038,0.571,0.286
Offensive,Weakness,Albion,11,Nathaniel_Collins,8.5,19.2,0.941,Miscellaneous,0.097,0.889,0.333
Offensive,Weakness,Albion,11,Nathaniel_Collins,8.5,19.2,0.941,Offensive Rebounds (put backs),0.016,0.667,0.5
Offensive,Weakness,Albion,11,Nathaniel_Collins,8.5,19.2,0.941,Spot Up,0.405,0.827,0.333
Offensive,Weakness,Albion,12,Nathan_Kellum,1.588235294,6.764705882,0.711,Post-Up,0.316,0.583,0.333
Offensive,Weakness,Albion,12,Nathan_Kellum,1.588235294,6.764705882,0.711,Miscellaneous,0.158,0,0
Offensive,Weakness,UWPlatteville,265,Nathan_Cokenour,0.545454545,2.545454545,0.857,Transition,0.143,0,
Offensive,Weakness,UWPlatteville,265,Nathan_Cokenour,0.545454545,2.545454545,0.857,Miscellaneous,0.143,0,
Offensive,Weakness,UWPlatteville,265,Nathan_Cokenour,0.545454545,2.545454545,0.857,Cut,0.143,0,
Offensive,Weakness,OlivetCollege,281,Mike_Williams,0.75,7.625,0.324,Cut,0.059,0,0
Offensive,Weakness,OlivetCollege,281,Mike_Williams,0.75,7.625,0.324,Miscellaneous,0.088,0,
Offensive,Weakness,OlivetCollege,281,Mike_Williams,0.75,7.625,0.324,Isolation,0.029,0,
Offensive,Weakness,OlivetCollege,281,Mike_Williams,0.75,7.625,0.324,P&R Ball Handler,0.029,0,
Offensive,Weakness,OlivetCollege,281,Mike_Williams,0.75,7.625,0.324,Off Screen,0.059,0,0
Offensive,Weakness,Carthage,29,Mike_Canady,1.789473684,8.421052632,0.791,Off Screen,0.116,0.4,0.2
Offensive,Weakness,Carthage,29,Mike_Canady,1.789473684,8.421052632,0.791,Miscellaneous,0.209,0.556,
Offensive,Weakness,Carthage,29,Mike_Canady,1.789473684,8.421052632,0.791,P&R Ball Handler,0.047,0,0
Offensive,Weakness,Carthage,29,Mike_Canady,1.789473684,8.421052632,0.791,Cut,0.023,0,0
Offensive,Weakness,Carthage,29,Mike_Canady,1.789473684,8.421052632,0.791,Hand Off,0.023,0,0
Offensive,Weakness,Rose-Hulman,293,Michael_Lake,2.923076923,12.61538462,1.012,Hand Off,0.012,0,0
Offensive,Weakness,Rose-Hulman,293,Michael_Lake,2.923076923,12.61538462,1.012,Miscellaneous,0.11,0.333,
Offensive,Weakness,Rose-Hulman,293,Michael_Lake,2.923076923,12.61538462,1.012,P&R Ball Handler,0.098,0.375,0.2
Offensive,Weakness,CornellCollege,66,Michael_Fiorito,5.071428571,15.5,0.771,Transition,0.104,0.5,0.167
Offensive,Weakness,CornellCollege,66,Michael_Fiorito,5.071428571,15.5,0.771,Miscellaneous,0.135,0.538,1
Offensive,Weakness,CornellCollege,66,Michael_Fiorito,5.071428571,15.5,0.771,Cut,0.01,0,
Offensive,Weakness,CornellCollege,66,Michael_Fiorito,5.071428571,15.5,0.771,Offensive Rebounds (put backs),0.01,0,0
Offensive,Weakness,CornellCollege,66,Michael_Fiorito,5.071428571,15.5,0.771,P&R Ball Handler,0.24,0.435,0.2
Offensive,Weakness,CornellCollege,65,Michael_Drew,5.285714286,19.28571429,0.779,Post-Up,0.011,0,0
Offensive,Weakness,CornellCollege,65,Michael_Drew,5.285714286,19.28571429,0.779,P&R Ball Handler,0.116,0.364,0.286
Offensive,Weakness,CornellCollege,65,Michael_Drew,5.285714286,19.28571429,0.779,Hand Off,0.032,0.333,0
Offensive,Weakness,CornellCollege,65,Michael_Drew,5.285714286,19.28571429,0.779,Miscellaneous,0.105,0.6,
Offensive,Weakness,CornellCollege,65,Michael_Drew,5.285714286,19.28571429,0.779,Off Screen,0.042,0.5,0.25
Offensive,Weakness,CornellCollege,65,Michael_Drew,5.285714286,19.28571429,0.779,Spot Up,0.295,0.643,0.292
Offensive,Weakness,Kalamazoo,225,Merritt_Hamann,2.695652174,10.43478261,0.765,Miscellaneous,0.111,0,0
Offensive,Weakness,Kalamazoo,225,Merritt_Hamann,2.695652174,10.43478261,0.765,Post-Up,0.272,0.409,0.308
Offensive,Weakness,Wabash,193,Max_Kurkowski,0.857142857,4,0.667,Spot Up,0.222,0,0
Offensive,Weakness,Wabash,193,Max_Kurkowski,0.857142857,4,0.667,P&R Roll Man,0.111,0,
Offensive,Weakness,Wabash,193,Max_Kurkowski,0.857142857,4,0.667,Off Screen,0.111,0,0
Offensive,Weakness,Chicago,44,Max_Jacobs,3.68,13.6,0.92,Miscellaneous,0.1,0.7,1
Offensive,Weakness,Chicago,44,Max_Jacobs,3.68,13.6,0.92,Transition,0.19,0.789,0.467
Offensive,Weakness,Chicago,44,Max_Jacobs,3.68,13.6,0.92,P&R Ball Handler,0.14,0.786,0.571
Offensive,Weakness,Chicago,44,Max_Jacobs,3.68,13.6,0.92,Cut,0.04,0.5,0.25
Offensive,Weakness,Chicago,44,Max_Jacobs,3.68,13.6,0.92,Isolation,0.04,0.75,0
Offensive,Weakness,Chicago,44,Max_Jacobs,3.68,13.6,0.92,Spot Up,0.22,0.909,0.455
Offensive,Weakness,IllinoisTech,323,Max_Hisatake,11.47368421,26.89473684,0.835,P&R Roll Man,0.098,0.538,0.235
Offensive,Weakness,IllinoisTech,323,Max_Hisatake,11.47368421,26.89473684,0.835,Post-Up,0.331,0.773,0.473
Offensive,Weakness,IllinoisTech,323,Max_Hisatake,11.47368421,26.89473684,0.835,Isolation,0.008,0,0
Offensive,Weakness,IllinoisTech,323,Max_Hisatake,11.47368421,26.89473684,0.835,Transition,0.083,0.773,0.5
Offensive,Weakness,IllinoisTech,323,Max_Hisatake,11.47368421,26.89473684,0.835,Miscellaneous,0.102,0.222,0.333
Offensive,Weakness,Chicago,43,Mattia_Colangelo,0.958333333,6.291666667,0.548,Off Screen,0.214,0.333,0.125
Offensive,Weakness,Chicago,43,Mattia_Colangelo,0.958333333,6.291666667,0.548,Miscellaneous,0.095,0,
Offensive,Weakness,Chicago,43,Mattia_Colangelo,0.958333333,6.291666667,0.548,Offensive Rebounds (put backs),0.071,0,
Offensive,Weakness,MSOE,161,Matthew_Kirmse,16.07692308,28.46153846,1.083,Off Screen,0.242,1.054,0.409
Offensive,Weakness,MSOE,161,Matthew_Kirmse,16.07692308,28.46153846,1.083,P&R Ball Handler,0.099,0.974,0.333
Offensive,Weakness,MSOE,161,Matthew_Kirmse,16.07692308,28.46153846,1.083,Miscellaneous,0.031,0.167,0
Offensive,Weakness,MSOE,161,Matthew_Kirmse,16.07692308,28.46153846,1.083,Offensive Rebounds (put backs),0.01,1,1
Offensive,Weakness,MSOE,161,Matthew_Kirmse,16.07692308,28.46153846,1.083,Isolation,0.031,0.5,0.222
Offensive,Weakness,MSOE,161,Matthew_Kirmse,16.07692308,28.46153846,1.083,Hand Off,0.01,0.5,0
Offensive,Weakness,NorthPark,245,Matt_Szuba,7.96,26.24,0.908,P&R Roll Man,0.069,0.667,0.231
Offensive,Weakness,NorthPark,245,Matt_Szuba,7.96,26.24,0.908,P&R Ball Handler,0.018,0,0
Offensive,Weakness,NorthPark,245,Matt_Szuba,7.96,26.24,0.908,Off Screen,0.129,0.893,0.368
Offensive,Weakness,NorthPark,245,Matt_Szuba,7.96,26.24,0.908,Hand Off,0.023,0.4,0.25
Offensive,Weakness,NorthPark,245,Matt_Szuba,7.96,26.24,0.908,Miscellaneous,0.115,0.4,1
Offensive,Weakness,NorthPark,245,Matt_Szuba,7.96,26.24,0.908,Post-Up,0.032,0.286,0.25
Offensive,Weakness,NorthPark,245,Matt_Szuba,7.96,26.24,0.908,Offensive Rebounds (put backs),0.037,0.5,0.25
Offensive,Weakness,NorthPark,244,Matt_Mohr,3.230769231,19.38461538,0.636,P&R Ball Handler,0.015,0,0
Offensive,Weakness,NorthPark,244,Matt_Mohr,3.230769231,19.38461538,0.636,Post-Up,0.015,0,0
Offensive,Weakness,NorthPark,244,Matt_Mohr,3.230769231,19.38461538,0.636,Offensive Rebounds (put backs),0.167,0.545,0.333
Offensive,Weakness,NorthPark,244,Matt_Mohr,3.230769231,19.38461538,0.636,Miscellaneous,0.061,0,
Offensive,Weakness,NorthPark,244,Matt_Mohr,3.230769231,19.38461538,0.636,Spot Up,0.348,0.13,0.053
Offensive,Weakness,EastWest,94,Markus_Johnson,9.466666667,20,0.924,Hand Off,0.006,0,
Offensive,Weakness,EastWest,94,Markus_Johnson,9.466666667,20,0.924,Post-Up,0.158,0.72,0.5
Offensive,Weakness,EastWest,94,Markus_Johnson,9.466666667,20,0.924,Transition,0.076,0.833,0.5
Offensive,Weakness,EastWest,94,Markus_Johnson,9.466666667,20,0.924,Miscellaneous,0.101,0.875,1
Offensive,Weakness,EastWest,94,Markus_Johnson,9.466666667,20,0.924,Isolation,0.006,0,0
Offensive,Weakness,EastWest,94,Markus_Johnson,9.466666667,20,0.924,Spot Up,0.051,0.5,0.286
Offensive,Weakness,Knox,134,Marko_Protic,5.411764706,22.64705882,0.71,Post-Up,0.374,0.653,0.324
Offensive,Weakness,Knox,134,Marko_Protic,5.411764706,22.64705882,0.71,Miscellaneous,0.084,0.182,1
Offensive,Weakness,Knox,134,Marko_Protic,5.411764706,22.64705882,0.71,Isolation,0.008,0,
Offensive,Weakness,Knox,134,Marko_Protic,5.411764706,22.64705882,0.71,P&R Roll Man,0.076,0.1,0
Offensive,Weakness,Knox,134,Marko_Protic,5.411764706,22.64705882,0.71,P&R Ball Handler,0.008,0,0
Offensive,Weakness,WheatonIL,205,Mark_Champion,1.555555556,2.444444444,0.636,Off Screen,0.318,0,0
Offensive,Weakness,WheatonIL,205,Mark_Champion,1.555555556,2.444444444,0.636,Spot Up,0.5,0.455,0.2
Offensive,Weakness,DominicanIL,77,Marin_Bandalo,2,3,1.333,Spot Up,0.333,0,0
Offensive,Weakness,EastWest,93,Manny_Coleman,1.75,9,0.455,Miscellaneous,0.136,0,0
Offensive,Weakness,EastWest,93,Manny_Coleman,1.75,9,0.455,Isolation,0.182,0,0
Offensive,Weakness,EastWest,93,Manny_Coleman,1.75,9,0.455,Spot Up,0.091,0,0
Offensive,Weakness,IllinoisTech,322,Malik_Howze,14.6875,33.25,0.821,Post-Up,0.007,0,0
Offensive,Weakness,IllinoisTech,322,Malik_Howze,14.6875,33.25,0.821,Off Screen,0.071,0.65,0.133
Offensive,Weakness,IllinoisTech,322,Malik_Howze,14.6875,33.25,0.821,Offensive Rebounds (put backs),0.018,0.2,0
Offensive,Weakness,IllinoisTech,322,Malik_Howze,14.6875,33.25,0.821,Miscellaneous,0.079,0.682,0.5
Offensive,Weakness,IllinoisTech,322,Malik_Howze,14.6875,33.25,0.821,P&R Ball Handler,0.3,0.726,0.291
Offensive,Weakness,IllinoisTech,322,Malik_Howze,14.6875,33.25,0.821,Hand Off,0.007,0,0
Offensive,Weakness,Fontbonne,115,Maguire_Scheer,2.125,7.875,0.773,Miscellaneous,0.091,0,
Offensive,Weakness,Fontbonne,115,Maguire_Scheer,2.125,7.875,0.773,Transition,0.409,0.222,0.143
Offensive,Weakness,Fontbonne,115,Maguire_Scheer,2.125,7.875,0.773,Cut,0.045,0,0
Offensive,Weakness,WheatonIL,204,Luke_Peters,6.307692308,31.57692308,0.721,Miscellaneous,0.159,0.583,0.667
Offensive,Weakness,WheatonIL,204,Luke_Peters,6.307692308,31.57692308,0.721,P&R Roll Man,0.004,0,0
Offensive,Weakness,WheatonIL,204,Luke_Peters,6.307692308,31.57692308,0.721,Transition,0.221,0.62,0.522
Offensive,Weakness,WheatonIL,204,Luke_Peters,6.307692308,31.57692308,0.721,P&R Ball Handler,0.053,0.417,0.25
Offensive,Weakness,WheatonIL,204,Luke_Peters,6.307692308,31.57692308,0.721,Spot Up,0.155,0.657,0.357
Offensive,Weakness,WheatonIL,204,Luke_Peters,6.307692308,31.57692308,0.721,Off Screen,0.018,0.5,
Offensive,Weakness,WheatonIL,204,Luke_Peters,6.307692308,31.57692308,0.721,Hand Off,0.018,0.5,0.333
Offensive,Weakness,MSOE,160,Luke_Nelson,0.684210526,5.631578947,0.406,Miscellaneous,0.031,0,
Offensive,Weakness,MSOE,160,Luke_Nelson,0.684210526,5.631578947,0.406,Offensive Rebounds (put backs),0.031,0,
Offensive,Weakness,MSOE,160,Luke_Nelson,0.684210526,5.631578947,0.406,Spot Up,0.344,0.364,0.125
Offensive,Weakness,MSOE,160,Luke_Nelson,0.684210526,5.631578947,0.406,Isolation,0.156,0,0
Offensive,Weakness,MSOE,160,Luke_Nelson,0.684210526,5.631578947,0.406,Post-Up,0.031,0,
Offensive,Weakness,Fontbonne,114,Luke_Deline,16.33333333,27.75,0.995,Miscellaneous,0.138,0.444,0.667
Offensive,Weakness,Fontbonne,114,Luke_Deline,16.33333333,27.75,0.995,Isolation,0.051,0.3,0.143
Offensive,Weakness,Fontbonne,114,Luke_Deline,16.33333333,27.75,0.995,Transition,0.292,0.877,0.475
Offensive,Weakness,Fontbonne,114,Luke_Deline,16.33333333,27.75,0.995,Hand Off,0.01,0,0
Offensive,Weakness,Fontbonne,114,Luke_Deline,16.33333333,27.75,0.995,Offensive Rebounds (put backs),0.036,0.286,0.143
Offensive,Weakness,Fontbonne,113,Luke_Darst,2,4,0.5,Offensive Rebounds (put backs),0.25,0,0
Offensive,Weakness,Rose-Hulman,292,Luke_Callahan,8.636363636,15.72727273,1.045,Spot Up,0.169,0.733,0.3
Offensive,Weakness,Rose-Hulman,292,Luke_Callahan,8.636363636,15.72727273,1.045,Offensive Rebounds (put backs),0.135,0.667,0.429
Offensive,Weakness,Rose-Hulman,292,Luke_Callahan,8.636363636,15.72727273,1.045,Miscellaneous,0.101,0.222,0
Offensive,Weakness,Rose-Hulman,292,Luke_Callahan,8.636363636,15.72727273,1.045,Off Screen,0.034,0,0
Offensive,Weakness,Wabash,190,Logan_White,3.791666667,18.20833333,0.754,Offensive Rebounds (put backs),0.144,0.529,0.308
Offensive,Weakness,Wabash,190,Logan_White,3.791666667,18.20833333,0.754,Miscellaneous,0.11,0.154,
Offensive,Weakness,Wabash,190,Logan_White,3.791666667,18.20833333,0.754,Isolation,0.008,0,
Offensive,Weakness,Wabash,190,Logan_White,3.791666667,18.20833333,0.754,Spot Up,0.051,0,0
Offensive,Weakness,Fontbonne,112,Logan_KelleyWolff,1.25,6.625,0.625,Miscellaneous,0.125,0,
Offensive,Weakness,Fontbonne,112,Logan_KelleyWolff,1.25,6.625,0.625,Post-Up,0.438,0.571,0.333
Offensive,Weakness,MoodyBible,147,Levi_Miller,12.4,21,0.833,Hand Off,0.181,0.538,0.182
Offensive,Weakness,MoodyBible,147,Levi_Miller,12.4,21,0.833,Cut,0.042,0,0
Offensive,Weakness,MoodyBible,147,Levi_Miller,12.4,21,0.833,Miscellaneous,0.042,0.667,1
Offensive,Weakness,MoodyBible,147,Levi_Miller,12.4,21,0.833,Transition,0.167,0.583,0.273
Offensive,Weakness,MoodyBible,147,Levi_Miller,12.4,21,0.833,P&R Ball Handler,0.083,0.5,0.25
Offensive,Weakness,MoodyBible,147,Levi_Miller,12.4,21,0.833,Offensive Rebounds (put backs),0.014,0,
Offensive,Weakness,Rose-Hulman,291,Kyle_Steckel,1.56,9.64,0.78,Transition,0.02,0,
Offensive,Weakness,Rose-Hulman,291,Kyle_Steckel,1.56,9.64,0.78,Miscellaneous,0.24,0.167,
Offensive,Weakness,Rose-Hulman,291,Kyle_Steckel,1.56,9.64,0.78,Hand Off,0.02,0,0
Offensive,Weakness,Rose-Hulman,291,Kyle_Steckel,1.56,9.64,0.78,P&R Ball Handler,0.1,0.4,1
Offensive,Weakness,Roosevelt,177,Kyle_Bumbalough,5.333333333,23.36363636,0.888,Miscellaneous,0.168,0.667,0.333
Offensive,Weakness,Roosevelt,177,Kyle_Bumbalough,5.333333333,23.36363636,0.888,Isolation,0.112,0.636,0.353
Offensive,Weakness,Roosevelt,177,Kyle_Bumbalough,5.333333333,23.36363636,0.888,P&R Ball Handler,0.173,0.647,0.31
Offensive,Weakness,Roosevelt,177,Kyle_Bumbalough,5.333333333,23.36363636,0.888,Hand Off,0.036,0,0
Offensive,Weakness,Fontbonne,111,Kris_Mccann,18,31,0.859,Isolation,0.09,0.633,0.276
Offensive,Weakness,Fontbonne,111,Kris_Mccann,18,31,0.859,Miscellaneous,0.132,0.432,0.125
Offensive,Weakness,Fontbonne,111,Kris_Mccann,18,31,0.859,Cut,0.045,0.4,0.167
Offensive,Weakness,Fontbonne,111,Kris_Mccann,18,31,0.859,P&R Ball Handler,0.03,0.4,0.167
Offensive,Weakness,IllinoisTech,321,Kohl_Linder,1,9.105263158,0.613,Post-Up,0.194,0,0
Offensive,Weakness,IllinoisTech,321,Kohl_Linder,1,9.105263158,0.613,P&R Roll Man,0.032,0,0
Offensive,Weakness,IllinoisTech,321,Kohl_Linder,1,9.105263158,0.613,Miscellaneous,0.226,0,
Offensive,Weakness,IllinoisTech,321,Kohl_Linder,1,9.105263158,0.613,Spot Up,0.032,0,0
Offensive,Weakness,WheatonIL,203,Kobe_Eichelberger,12.30769231,23.84615385,1.042,Spot Up,0.388,0.865,0.42
Offensive,Weakness,WheatonIL,203,Kobe_Eichelberger,12.30769231,23.84615385,1.042,Post-Up,0.014,0.5,0.5
Offensive,Weakness,WheatonIL,203,Kobe_Eichelberger,12.30769231,23.84615385,1.042,Isolation,0.112,0.844,0.421
Offensive,Weakness,WheatonIL,203,Kobe_Eichelberger,12.30769231,23.84615385,1.042,Miscellaneous,0.063,0.611,0
Offensive,Weakness,WheatonIL,203,Kobe_Eichelberger,12.30769231,23.84615385,1.042,P&R Ball Handler,0.017,0.8,0
Offensive,Weakness,EastWest,92,Kinsley_Shaw,6.75,8.25,0.806,Spot Up,0.032,0,0
Offensive,Weakness,EastWest,92,Kinsley_Shaw,6.75,8.25,0.806,Miscellaneous,0.032,0,
Offensive,Weakness,EastWest,92,Kinsley_Shaw,6.75,8.25,0.806,P&R Roll Man,0.065,0,0
Offensive,Weakness,EastWest,92,Kinsley_Shaw,6.75,8.25,0.806,Transition,0.129,0.5,0.333
Offensive,Weakness,Carthage,28,Kienan_Baltimore,16.69230769,27.46153846,0.959,Off Screen,0.068,0.8,0.333
Offensive,Weakness,Carthage,28,Kienan_Baltimore,16.69230769,27.46153846,0.959,Miscellaneous,0.11,0.333,
Offensive,Weakness,Carthage,28,Kienan_Baltimore,16.69230769,27.46153846,0.959,Isolation,0.059,0.692,0.308
Offensive,Weakness,NorthPark,243,Khalen_Davis,2.333333333,4,0.7,Spot Up,0.5,0.6,0.333
Offensive,Weakness,NorthPark,243,Khalen_Davis,2.333333333,4,0.7,P&R Roll Man,0.1,0,0
Offensive,Weakness,NorthPark,243,Khalen_Davis,2.333333333,4,0.7,Miscellaneous,0.1,0,
Offensive,Weakness,MoodyBible,146,Keynan_Carter,5.4,9.4,0.614,Post-Up,0.068,0,0
Offensive,Weakness,MoodyBible,146,Keynan_Carter,5.4,9.4,0.614,Isolation,0.25,0.545,0.25
Offensive,Weakness,MoodyBible,146,Keynan_Carter,5.4,9.4,0.614,P&R Ball Handler,0.023,0,0
Offensive,Weakness,MoodyBible,146,Keynan_Carter,5.4,9.4,0.614,Transition,0.227,0.6,0.5
Offensive,Weakness,MoodyBible,146,Keynan_Carter,5.4,9.4,0.614,Spot Up,0.227,0.4,0
Offensive,Weakness,Roosevelt,176,Kevin_Day,5.363636364,13.72727273,0.874,Isolation,0.01,0,0
Offensive,Weakness,Roosevelt,176,Kevin_Day,5.363636364,13.72727273,0.874,Spot Up,0.324,0.836,0.339
Offensive,Weakness,Roosevelt,176,Kevin_Day,5.363636364,13.72727273,0.874,Post-Up,0.111,0.739,0.4
Offensive,Weakness,Roosevelt,176,Kevin_Day,5.363636364,13.72727273,0.874,Miscellaneous,0.116,0.375,0
Offensive,Weakness,Roosevelt,176,Kevin_Day,5.363636364,13.72727273,0.874,Off Screen,0.092,0.684,0.286
Offensive,Weakness,Roosevelt,176,Kevin_Day,5.363636364,13.72727273,0.874,Offensive Rebounds (put backs),0.029,0.833,0.4
Offensive,Weakness,MoodyBible,145,Kent_Hinrichsen,4,7.666666667,0.857,Cut,0.214,0,0
Offensive,Weakness,MoodyBible,145,Kent_Hinrichsen,4,7.666666667,0.857,Spot Up,0.071,0,
Offensive,Weakness,MoodyBible,145,Kent_Hinrichsen,4,7.666666667,0.857,Off Screen,0.071,0,0
Offensive,Weakness,MoodyBible,145,Kent_Hinrichsen,4,7.666666667,0.857,Miscellaneous,0.214,0.667,
Offensive,Weakness,GustavusAdolphus,304,Kelsey_Thomas,11.39130435,23.08695652,0.981,Isolation,0.098,0.769,0.421
Offensive,Weakness,GustavusAdolphus,304,Kelsey_Thomas,11.39130435,23.08695652,0.981,Offensive Rebounds (put backs),0.057,0.933,0.583
Offensive,Weakness,GustavusAdolphus,304,Kelsey_Thomas,11.39130435,23.08695652,0.981,P&R Roll Man,0.004,0,
Offensive,Weakness,GustavusAdolphus,304,Kelsey_Thomas,11.39130435,23.08695652,0.981,P&R Ball Handler,0.03,0.625,0.333
Offensive,Weakness,GustavusAdolphus,304,Kelsey_Thomas,11.39130435,23.08695652,0.981,Miscellaneous,0.091,0.458,0
Offensive,Weakness,GustavusAdolphus,304,Kelsey_Thomas,11.39130435,23.08695652,0.981,Hand Off,0.004,0,0
Offensive,Weakness,CornellCollege,64,Keegan_Van_Kooten,1.928571429,11.14285714,0.438,Miscellaneous,0.096,0,
Offensive,Weakness,CornellCollege,64,Keegan_Van_Kooten,1.928571429,11.14285714,0.438,Hand Off,0.014,0,0
Offensive,Weakness,CornellCollege,64,Keegan_Van_Kooten,1.928571429,11.14285714,0.438,Transition,0.219,0.25,0.167
Offensive,Weakness,CornellCollege,64,Keegan_Van_Kooten,1.928571429,11.14285714,0.438,Cut,0.082,0.333,0.2
Offensive,Weakness,CornellCollege,64,Keegan_Van_Kooten,1.928571429,11.14285714,0.438,P&R Ball Handler,0.137,0.3,0
Offensive,Weakness,CornellCollege,63,Kameron_Williams,1.666666667,8.333333333,0.556,Miscellaneous,0.111,0,0
Offensive,Weakness,CornellCollege,63,Kameron_Williams,1.666666667,8.333333333,0.556,Post-Up,0.111,0,0
Offensive,Weakness,CornellCollege,63,Kameron_Williams,1.666666667,8.333333333,0.556,Transition,0.444,0,0
Offensive,Weakness,Carthage,27,Kamal_Shasi,5,26.38888889,0.776,Off Screen,0.086,0.3,0.143
Offensive,Weakness,Carthage,27,Kamal_Shasi,5,26.38888889,0.776,Isolation,0.129,0.667,0.25
Offensive,Weakness,Carthage,27,Kamal_Shasi,5,26.38888889,0.776,Transition,0.069,0.625,0.2
Offensive,Weakness,Carthage,27,Kamal_Shasi,5,26.38888889,0.776,Miscellaneous,0.138,0.25,1
Offensive,Weakness,Fontbonne,110,Kalin_Mitchell,0.333333333,5.666666667,0.143,Transition,0.286,0,
Offensive,Weakness,Fontbonne,110,Kalin_Mitchell,0.333333333,5.666666667,0.143,Isolation,0.286,0,
Offensive,Weakness,Fontbonne,110,Kalin_Mitchell,0.333333333,5.666666667,0.143,Cut,0.143,0,
Offensive,Weakness,Kalamazoo,224,KaLeif_Gaines,3.166666667,10.33333333,0.571,Miscellaneous,0.127,0,0
Offensive,Weakness,Kalamazoo,224,KaLeif_Gaines,3.166666667,10.33333333,0.571,Spot Up,0.19,0.5,0.2
Offensive,Weakness,Albion,10,Juwan_Perry,5,11.92857143,0.972,Spot Up,0.514,0.919,0.387
Offensive,Weakness,Albion,10,Juwan_Perry,5,11.92857143,0.972,Miscellaneous,0.014,0,
Offensive,Weakness,Albion,10,Juwan_Perry,5,11.92857143,0.972,Off Screen,0.111,0.875,0.333
Offensive,Weakness,Albion,10,Juwan_Perry,5,11.92857143,0.972,Hand Off,0.014,0,0
Offensive,Weakness,Albion,10,Juwan_Perry,5,11.92857143,0.972,Isolation,0.014,0,0
Offensive,Weakness,UWPlatteville,263,Justin_Stovall,3.157894737,8.315789474,0.919,Miscellaneous,0.145,0.222,
Offensive,Weakness,UWPlatteville,263,Justin_Stovall,3.157894737,8.315789474,0.919,Transition,0.097,0.833,0.667
Offensive,Weakness,UWPlatteville,263,Justin_Stovall,3.157894737,8.315789474,0.919,Post-Up,0.274,0.882,0.429
Offensive,Weakness,UWPlatteville,263,Justin_Stovall,3.157894737,8.315789474,0.919,P&R Roll Man,0.048,0.667,0.333
Offensive,Weakness,UWPlatteville,262,Justin_Jarvensivu,0.272727273,2.727272727,0.5,Cut,0.167,0,
Offensive,Weakness,UWPlatteville,262,Justin_Jarvensivu,0.272727273,2.727272727,0.5,Offensive Rebounds (put backs),0.333,0,
Offensive,Weakness,Chicago,41,Justin_Jackson,6.08,15.08,0.874,Spot Up,0.287,0.78,0.324
Offensive,Weakness,Chicago,41,Justin_Jackson,6.08,15.08,0.874,Offensive Rebounds (put backs),0.126,0.818,0.357
Offensive,Weakness,Chicago,41,Justin_Jackson,6.08,15.08,0.874,Isolation,0.023,0.5,0.333
Offensive,Weakness,Chicago,41,Justin_Jackson,6.08,15.08,0.874,Off Screen,0.029,0.4,0.333
Offensive,Weakness,Chicago,41,Justin_Jackson,6.08,15.08,0.874,Hand Off,0.023,0.5,0.25
Offensive,Weakness,Chicago,41,Justin_Jackson,6.08,15.08,0.874,Miscellaneous,0.08,0.357,0
Offensive,Weakness,Rose-Hulman,290,JT_Whitaker,1.318181818,4.909090909,1.057,Miscellaneous,0.171,0.333,0.5
Offensive,Weakness,Rose-Hulman,290,JT_Whitaker,1.318181818,4.909090909,1.057,Transition,0.057,1,0.5
Offensive,Weakness,Rose-Hulman,290,JT_Whitaker,1.318181818,4.909090909,1.057,Post-Up,0.286,1,0.6
Offensive,Weakness,Rose-Hulman,290,JT_Whitaker,1.318181818,4.909090909,1.057,P&R Roll Man,0.143,0.8,0.333
Offensive,Weakness,MoodyBible,144,Joshua_Wedeven,17.6,20.4,0.856,Post-Up,0.087,0.667,0.5
Offensive,Weakness,MoodyBible,144,Joshua_Wedeven,17.6,20.4,0.856,Miscellaneous,0.067,0.571,0.5
Offensive,Weakness,MoodyBible,144,Joshua_Wedeven,17.6,20.4,0.856,P&R Roll Man,0.01,0,0
Offensive,Weakness,MoodyBible,144,Joshua_Wedeven,17.6,20.4,0.856,Off Screen,0.087,0.667,0.286
Offensive,Weakness,MoodyBible,144,Joshua_Wedeven,17.6,20.4,0.856,Isolation,0.144,0.533,0.3
Offensive,Weakness,MoodyBible,144,Joshua_Wedeven,17.6,20.4,0.856,Transition,0.106,0.545,0.222
Offensive,Weakness,Rose-Hulman,289,Joshua_Richey,0.333333333,2.333333333,0.5,Transition,0.25,0,0
Offensive,Weakness,Rose-Hulman,289,Joshua_Richey,0.333333333,2.333333333,0.5,Spot Up,0.25,0,0
Offensive,Weakness,Roosevelt,175,Joshua_Dillingham,8.714285714,19.85714286,0.914,Miscellaneous,0.102,0.3,1
Offensive,Weakness,Roosevelt,175,Joshua_Dillingham,8.714285714,19.85714286,0.914,Transition,0.071,0.857,0.75
